Number;Age;Language;CulturalProfile;Gender;Province;Income;Favoured_Product;JoinYear;Overdue;CurrentMOP;ClusterGroup
992;24;Afrikaans;3;Male;WC;H;Product6;2013;0;Cash;1
999;24;English;3;Male;WC;E;Product8;2011;1;Debit;4
1019;24;Afrikaans;2;Female;WC;;Product6;2013;0;Cash;6
1030;24;English;3;Female;WC;H;Product3;2012;1;Cash;2
1033;24;Afrikaans;3;Female;WC;;Product5;2013;0;Cash;6
1046;24;English;3;Male;WC;F;Product1;2011;1;Cash;4
1103;24;Afrikaans;3;Male;WC;;Product6;2012;1;Cash;1
1117;24;English;3;Male;WC;F;Product1;2008;1;Cash;2
1135;24;English;3;Female;WC;C;Product1;2011;0;Cash;4
1141;24;English;2;Male;WC;H;Product1;2012;1;Cash;2
1143;24;English;3;Male;WC;I;Product1;2013;0;Debit;2
1154;24;English;3;Female;WC;F;Product1;2010;1;Cash;4
1159;24;English;2;Female;WC;;Product3;2013;1;Cash;6
1172;24;English;3;Male;WC;;Product3;2012;1;Cash;6
1182;24;English;3;Male;WC;;Product3;2010;1;Cash;6
1200;24;English;3;Female;WC;;Product1;2008;0;Debit;4
1225;24;Afrikaans;3;Female;WC;;Null;2013;1;Debit;1
1230;24;Afrikaans;3;Male;WC;H;Product1;2009;1;Cash;1
1235;24;English;2;Male;WC;H;Product3;2013;1;Cash;2
1264;24;English;3;Female;WC;G;Product3;2010;0;Cash;2
1271;25;English;2;Male;WC;H;Product3;2012;0;Debit;5
1284;25;English;3;Female;WC;F;Product1;2009;0;Debit;4
1300;25;English;3;Male;WC;;Product3;2013;0;Cash;6
1306;25;English;3;Male;WC;G;Product1;2011;1;Cash;4
1309;25;Afrikaans;3;Male;WC;;Product1;2013;0;Cash;1
1327;25;English;2;Male;WC;I;Product3;2010;0;Debit;2
1354;25;English;2;Male;WC;;Product3;2012;1;Cash;6
1369;25;English;3;Male;WC;F;Product1;2008;0;Cash;4
1383;25;English;2;Male;WC;G;Product3;2011;1;Cash;2
1411;25;English;3;Male;WC;F;Product1;2012;0;Debit;4
1417;25;Afrikaans;3;Male;WC;G;Product6;2010;1;Cash;1
1429;25;English;2;Male;WC;;Null;2013;0;Debit;4
1433;25;English;4;Female;WC;;Product3;2013;1;Cash;4
1436;25;English;3;Female;WC;G;Product1;2011;1;Cash;4
1447;25;Afrikaans;3;Male;WC;;Product6;2012;1;Cash;1
1457;25;English;3;Female;WC;;Product1;2012;1;Cash;4
1464;25;English;3;Female;WC;G;Product3;2012;0;Cash;2
1468;25;English;3;Female;WC;I;Product1;2012;1;Cash;2
1478;25;English;2;Female;WC;;Product3;2013;0;Cash;6
1481;25;Afrikaans;3;Female;WC;;Product1;2013;0;Cash;1
1486;25;English;2;Male;WC;;Null;2013;0;Cash;6
1510;25;English;3;Female;WC;E;Product1;2012;1;Debit;4
1516;25;English;3;Male;WC;G;Product3;2010;1;Cash;2
1521;25;English;3;Male;WC;G;Product1;2008;1;Debit;4
1524;25;Afrikaans;3;Female;WC;H;Product6;2011;1;Cash;1
1533;25;English;3;Female;WC;H;Product6;2012;0;Cash;2
1540;25;English;2;Male;WC;;Product3;2013;1;Cash;6
1541;25;English;2;Female;WC;;Product3;2013;0;Cash;6
1547;25;English;2;Male;WC;;Product3;2013;0;Debit;6
1559;25;English;2;Female;WC;;Product3;2012;1;Cash;6
1564;25;English;3;Female;WC;I;Product10;2013;0;Cash;4
1567;25;English;2;Male;WC;;Product1;2013;0;Debit;4
1585;25;English;2;Male;WC;;Null;2013;0;Cash;6
1598;25;English;3;Male;WC;;Product3;2013;0;Cash;6
1602;25;English;2;Female;WC;H;Product3;2012;1;Cash;2
1612;25;English;3;Female;WC;H;Product1;2010;0;Cash;4
1614;25;English;3;Female;WC;H;Product3;2012;0;Cash;2
1616;25;English;3;Female;WC;H;Product1;2011;0;Debit;4
1623;25;English;3;Male;WC;C;Product3;2011;1;Debit;4
1624;25;English;2;Male;WC;I;Product3;2010;1;Cash;2
1630;25;English;3;Female;WC;;Product3;2013;1;Cash;6
1664;25;English;3;Male;WC;G;Product6;2012;1;Cash;2
1670;25;Afrikaans;3;Male;WC;;Null;2013;0;Cash;1
1704;25;Afrikaans;3;Female;WC;H;Product1;2011;0;Cash;1
1715;25;Afrikaans;3;Male;WC;C;Product3;2012;0;Debit;1
1726;25;Afrikaans;3;Female;WC;;Product1;2013;0;Cash;1
1727;25;Afrikaans;3;Male;WC;;Product3;2013;1;Cash;1
1737;25;English;2;Female;WC;H;Product1;2012;1;Cash;2
1768;25;English;3;Male;WC;;Product3;2010;0;Cash;6
1787;25;English;3;Female;WC;F;Product6;2006;0;Debit;4
1799;26;English;4;Male;WC;;Null;2013;0;Cash;4
1806;26;English;3;Female;WC;;Product1;2010;0;Debit;4
1820;26;English;3;Female;WC;H;Product3;2012;1;Cash;2
1840;26;English;3;Female;WC;H;Product3;2010;0;Cash;2
1842;26;English;3;Female;WC;;Product1;2011;1;Cash;4
1853;26;English;3;Male;WC;;Product1;2013;0;Debit;4
1897;26;English;3;Female;WC;H;Product3;2010;1;Cash;2
1900;26;English;3;Male;WC;;Product1;2013;0;Cash;4
1903;26;English;3;Female;WC;G;Product1;2009;1;Cash;2
1921;26;English;3;Female;WC;I;Product1;2010;1;Cash;2
1928;26;English;2;Male;WC;C;Product3;2012;1;Cash;6
1954;26;English;3;Male;WC;F;Product1;2012;1;Cash;4
1964;26;English;3;Male;WC;F;Product1;2011;1;Cash;4
1979;26;Afrikaans;3;Female;WC;H;Product1;2010;1;Cash;1
2002;26;English;3;Male;WC;E;Product3;2009;0;Cash;6
2009;26;English;2;Female;WC;G;Product3;2012;1;Debit;5
2020;26;English;3;Female;WC;G;Product1;2012;1;Cash;4
2024;26;English;2;Male;WC;G;Product3;2008;1;Debit;2
2025;26;English;3;Male;WC;H;Product3;2008;1;Debit;5
2034;26;Afrikaans;3;Male;WC;;Product4;2013;0;Cash;1
2046;26;English;3;Male;WC;;Product3;2013;0;Debit;4
2054;26;English;2;Male;WC;E;Product3;2010;1;Cash;2
2062;26;English;3;Male;WC;C;Product1;2012;1;Cash;4
2065;26;English;3;Male;WC;C;Product3;2010;0;Debit;5
2073;26;English;3;Male;WC;;Product3;2013;0;Cash;6
2074;26;Afrikaans;4;Female;WC;;Product3;2013;1;Cash;1
2109;26;Afrikaans;3;Female;WC;G;Product1;2010;1;Debit;1
2111;26;English;3;Male;WC;;Product1;2013;0;Debit;4
2118;26;English;2;Female;WC;;Product3;2011;1;Cash;6
2127;26;English;3;Male;WC;H;Product3;2012;1;Cash;2
2148;26;English;3;Female;WC;I;Product1;2008;0;Debit;2
2152;26;English;2;Male;WC;;Product3;2013;1;Cash;6
2154;26;English;3;Female;WC;I;Product1;2012;0;Debit;5
2167;26;English;2;Male;WC;;Product3;2013;1;Cash;6
2176;26;English;2;Female;WC;;Product4;2013;0;Cash;6
2186;26;English;2;Male;WC;;Product3;2013;0;Cash;6
2205;26;English;3;Male;WC;F;Product1;2012;0;Debit;4
2206;26;English;2;Male;WC;I;Product3;2012;1;Cash;2
2210;26;English;2;Male;WC;;Product3;2013;0;Cash;6
2213;26;English;2;Female;WC;H;Product5;2011;0;Cash;2
2232;26;Afrikaans;3;Male;WC;F;Product1;2009;0;Debit;1
2239;26;Afrikaans;3;Male;WC;H;Product1;2012;0;Cash;1
2240;26;English;3;Female;WC;F;Product3;2012;1;Cash;2
2242;26;English;2;Male;WC;I;Product6;2011;1;Cash;2
2244;26;Afrikaans;3;Male;WC;;Product3;2013;0;Cash;1
2308;26;English;3;Male;WC;;Product1;2011;0;Cash;4
2311;26;English;2;Female;WC;I;Product6;2012;1;Cash;2
2333;26;English;3;Male;WC;H;Product1;2011;1;Cash;4
2344;26;English;3;Female;WC;;Product3;2013;0;Debit;4
2358;26;English;2;Female;WC;;Product1;2013;0;Cash;6
2363;26;English;2;Female;WC;;Product3;2013;0;Debit;6
2368;26;English;3;Female;WC;;Product1;2005;0;Cash;4
2409;27;English;2;Male;WC;G;Product3;2012;1;Cash;2
2418;27;English;2;Male;WC;C;Product3;2013;1;Cash;6
2432;27;Afrikaans;3;Male;WC;;Product3;2013;1;Cash;1
2438;27;English;3;Female;WC;I;Product6;2011;1;Cash;2
2451;27;English;3;Male;WC;E;Product10;2012;1;Cash;4
2474;27;English;2;Male;WC;;Product3;2013;0;Cash;6
2477;27;Afrikaans;3;Male;WC;;Product1;2012;1;Cash;1
2480;27;Afrikaans;3;Female;WC;G;Product1;2009;1;Cash;1
2486;27;English;3;Female;WC;;Product3;2010;1;Debit;4
2487;27;English;2;Female;WC;G;Product3;2013;1;Cash;2
2500;27;Afrikaans;3;Female;WC;;Product4;2013;0;Cash;1
2518;27;English;3;Male;WC;C;Product1;2010;0;Cash;4
2519;27;English;3;Male;WC;H;Product6;2011;1;Cash;2
2536;27;Afrikaans;3;Female;WC;I;Product6;2012;1;Cash;1
2539;27;Afrikaans;3;Female;WC;;Product3;2013;0;Cash;1
2540;27;English;3;Male;WC;F;Product1;2009;1;Cash;4
2556;27;English;3;Female;WC;H;Product3;2012;1;Cash;2
2577;27;English;2;Male;WC;D;Product3;2012;0;Cash;6
2588;27;English;2;Female;WC;H;Product10;2012;1;Cash;2
2614;27;English;3;Male;WC;G;Product1;2011;0;Debit;4
2622;27;English;2;Male;WC;;Product3;2013;0;Cash;6
2624;27;English;3;Male;WC;;Product3;2013;0;Cash;6
2644;27;English;2;Male;WC;;Product3;2013;0;Cash;6
2649;27;English;3;Male;WC;C;Product1;2010;0;Debit;4
2654;27;English;2;Male;WC;;Product3;2012;1;Cash;6
2657;27;Afrikaans;3;Male;WC;;Product1;2013;0;Cash;1
2668;27;English;2;Female;WC;I;Product10;2011;1;Cash;2
2674;27;English;2;Female;WC;;Null;2013;0;Cash;6
2681;27;Afrikaans;3;Male;WC;;Product3;2012;1;Cash;1
2689;27;English;2;Female;WC;E;Product3;2012;1;Cash;2
2708;27;English;3;Male;WC;G;Product1;2009;0;Debit;4
2715;27;English;3;Female;WC;C;Product1;2010;1;Cash;4
2716;27;English;3;Male;WC;C;Product3;2008;1;Cash;6
2717;27;English;3;Male;WC;G;Product1;2008;1;Cash;2
2744;27;English;2;Male;WC;;Product3;2012;1;Cash;6
2792;27;English;2;Male;WC;B;Product1;2010;0;Debit;4
2804;27;Afrikaans;3;Male;WC;;Product1;2008;0;Debit;1
2807;27;English;3;Male;WC;I;Product1;2012;0;Debit;2
2840;27;Afrikaans;3;Male;WC;F;Product1;2010;1;Cash;1
2876;27;English;2;Male;WC;I;Product3;2012;1;Cash;2
2878;27;English;3;Male;WC;;Product1;2012;0;Debit;4
2880;27;English;3;Male;WC;G;Product3;2012;1;Cash;2
2883;27;English;3;Female;WC;H;Product10;2012;0;Cash;4
2888;27;English;2;Male;WC;;Product1;2010;0;Debit;4
2908;27;English;3;Male;WC;E;Product1;2012;0;Debit;4
2930;27;English;3;Female;WC;I;Product6;2011;0;Cash;2
2935;27;English;2;Female;WC;E;Product6;2012;0;Cash;6
2939;27;English;3;Male;WC;;Product1;2011;0;Cash;4
2942;27;English;2;Female;WC;;Product3;2013;0;Debit;5
2953;27;English;2;Female;WC;H;Product3;2008;1;Debit;5
2957;27;English;1;Female;WC;E;Product3;2011;1;Cash;2
2991;27;English;3;Male;WC;;Product3;2013;0;Cash;6
3000;27;English;2;Female;WC;;Product2;2013;0;Debit;6
3004;27;English;2;Female;WC;G;Product3;2012;1;Debit;5
3009;27;English;3;Male;WC;D;Product1;2008;1;Cash;4
3018;27;Afrikaans;3;Female;WC;C;Product1;2007;1;Cash;1
3024;27;English;3;Male;WC;G;Product3;2009;0;Cash;2
3030;27;English;3;Female;WC;I;Product1;2011;1;Cash;2
3033;27;English;3;Female;WC;;Null;2008;0;Cash;4
3039;27;English;2;Female;WC;G;Product1;2010;1;Cash;2
3045;27;English;3;Female;WC;;Product3;2013;0;Cash;6
3046;27;English;2;Male;WC;I;Product6;2011;0;Cash;2
3055;27;English;3;Female;WC;H;Product3;2010;1;Cash;2
3071;27;English;2;Male;WC;G;Product3;2010;1;Cash;2
3076;27;English;2;Male;WC;H;Product1;2012;1;Cash;2
3078;27;English;2;Female;WC;H;Product3;2012;0;Cash;2
3088;27;Afrikaans;3;Male;WC;D;Product1;2006;0;Debit;1
3095;27;English;2;Male;WC;C;Product1;2009;0;Debit;4
3097;27;English;2;Male;WC;;Product3;2013;1;Cash;6
3101;27;English;3;Male;WC;;Product3;2013;1;Cash;6
3103;27;English;3;Male;WC;H;Product3;2012;1;Cash;2
3140;27;English;2;Male;WC;G;Product1;2009;0;Debit;5
3141;27;Afrikaans;3;Female;WC;H;Product3;2011;1;Cash;1
3154;28;English;3;Female;WC;;Product3;2012;1;Cash;6
3159;28;English;3;Male;WC;H;Product10;2010;1;Cash;4
3169;28;English;3;Male;WC;G;Product6;2011;0;Cash;2
3178;28;English;2;Female;WC;;Product3;2013;0;Cash;6
3190;28;English;3;Male;WC;H;Product10;2012;1;Cash;4
3203;28;English;3;Male;WC;G;Product3;2011;1;Cash;2
3218;28;Afrikaans;3;Female;WC;;Product1;2011;0;Cash;1
3228;28;English;3;Male;WC;E;Product1;2012;0;Cash;4
3246;28;English;3;Female;WC;I;Product3;2012;0;Cash;2
3253;28;English;2;Male;WC;H;Product3;2009;1;Cash;2
3258;28;English;2;Female;WC;;Product3;2013;1;Cash;6
3259;28;Afrikaans;3;Male;WC;;Product1;2012;0;Cash;1
3261;28;Afrikaans;3;Male;WC;E;Product1;2007;0;Debit;1
3268;28;English;3;Male;WC;H;Product1;2012;0;Cash;2
3280;28;English;3;Female;WC;A;Product1;2010;1;Cash;4
3283;28;Afrikaans;3;Female;WC;G;Product6;2008;0;Cash;1
3290;28;English;3;Male;WC;B;Product1;2010;0;Debit;4
3295;28;English;2;Female;WC;C;Product3;2012;1;Cash;2
3296;28;English;3;Female;WC;H;Product3;2013;1;Cash;2
3309;28;English;2;Female;WC;G;Product3;2012;1;Cash;2
3326;28;English;3;Male;WC;H;Product1;2011;0;Cash;4
3336;28;English;2;Female;WC;;Product3;2013;0;Cash;6
3337;28;English;2;Male;WC;H;Product3;2010;1;Cash;2
3343;28;English;3;Female;WC;H;Product3;2012;1;Cash;2
3356;28;English;3;Male;WC;H;Product1;2011;1;Cash;4
3369;28;English;3;Male;WC;;Product1;2013;0;Cash;4
3375;28;English;3;Male;WC;F;Product1;2012;1;Cash;4
3385;28;English;2;Male;WC;;Null;2011;1;Cash;6
3386;28;English;3;Female;WC;C;Product3;2009;0;Debit;4
3388;28;English;2;Male;WC;D;Product1;2009;1;Cash;2
3406;28;Afrikaans;3;Female;WC;;Product3;2009;0;Cash;1
3417;28;Afrikaans;3;Male;WC;B;Product6;2008;0;Debit;1
3419;28;English;2;Female;WC;D;Product3;2010;1;Debit;5
3436;28;Afrikaans;3;Male;WC;;Product4;2013;0;Cash;1
3444;28;English;3;Male;WC;;Product5;2011;1;Cash;6
3448;28;English;2;Female;WC;B;Product10;2010;0;Cash;4
3449;28;English;3;Male;WC;A;Product1;2012;0;Debit;4
3465;28;Afrikaans;3;Male;WC;C;Product1;2010;0;Debit;1
3473;28;English;3;Male;WC;F;Product1;2010;1;Cash;4
3475;28;English;2;Male;WC;;Product3;2013;0;Cash;6
3494;28;Afrikaans;4;Male;WC;E;Product10;2009;0;Cash;1
3496;28;Afrikaans;3;Female;WC;G;Product3;2011;0;Cash;1
3508;28;English;3;Male;WC;C;Product3;2008;0;Debit;5
3516;28;English;3;Female;WC;H;Product1;2013;1;Cash;4
3531;28;Afrikaans;3;Male;WC;A;Product10;2011;1;Cash;1
3544;28;English;1;Male;WC;;Product3;2013;0;Cash;6
3549;28;English;2;Female;WC;H;Product3;2012;0;Cash;2
3574;28;English;3;Male;WC;E;Product1;2013;1;Cash;4
3601;28;Afrikaans;3;Male;WC;G;Product10;2009;0;Cash;1
3613;28;Afrikaans;3;Male;WC;G;Product1;2012;1;Cash;1
3638;28;English;1;Male;WC;D;Product3;2010;0;Debit;5
3653;28;English;2;Male;WC;C;Product3;2013;1;Debit;5
3657;28;English;3;Male;WC;I;Product1;2011;0;Debit;2
3666;28;English;1;Male;WC;B;Product3;2007;0;Debit;5
3671;28;English;3;Female;WC;B;Product1;2012;1;Cash;4
3677;28;Afrikaans;3;Male;WC;D;Product1;2010;0;Cash;1
3681;28;English;3;Male;WC;;Product1;2013;0;Cash;4
3683;28;English;1;Female;WC;;Product1;2013;0;Debit;6
3696;28;English;3;Male;WC;C;Product1;2008;0;Cash;4
3709;28;English;3;Male;WC;H;Product3;2012;1;Cash;2
3719;28;English;3;Female;WC;;Product3;2013;0;Debit;4
3721;28;English;3;Female;WC;E;Product1;2011;1;Debit;4
3732;28;English;3;Male;WC;I;Product3;2012;1;Cash;2
3762;28;English;3;Male;WC;H;Product1;2011;1;Cash;4
3784;28;English;3;Female;WC;A;Product1;2010;0;Cash;4
3813;28;English;2;Male;WC;G;Product7;2005;1;Debit;5
3817;28;English;3;Female;WC;C;Product1;2010;1;Cash;4
3824;28;English;3;Female;WC;;Product1;2010;1;Debit;4
3825;28;English;3;Female;WC;H;Product6;2011;1;Cash;2
3827;28;English;2;Female;WC;I;Product3;2011;1;Cash;2
3858;28;English;3;Male;WC;;Product1;2013;0;Cash;4
3860;28;English;3;Male;WC;;Product1;2013;0;Cash;4
3864;28;English;2;Female;WC;;Product3;2013;0;Cash;6
3866;28;English;3;Female;WC;F;Product3;2011;0;Cash;6
3884;28;English;2;Female;WC;;Product3;2013;0;Debit;5
3895;28;English;3;Female;WC;;Product3;2010;0;Debit;4
3900;28;English;3;Male;WC;H;Product1;2012;1;Cash;4
3904;28;English;3;Female;WC;C;Product3;2012;0;Cash;6
3909;28;Afrikaans;3;Female;WC;G;Product1;2011;0;Cash;1
3918;28;English;2;Male;WC;H;Product1;2008;0;Debit;5
3940;28;English;2;Female;WC;F;Product3;2010;1;Cash;2
3944;28;English;3;Female;WC;C;Product1;2011;0;Debit;4
3963;28;English;3;Male;WC;B;Product1;2011;0;Debit;4
3992;28;English;2;Male;WC;;Product3;2013;1;Cash;6
3998;28;English;3;Male;WC;H;Product3;2011;0;Cash;2
4003;29;English;2;Male;WC;H;Product1;2012;1;Cash;2
4014;29;English;2;Female;WC;;Product3;2013;0;Debit;6
4048;29;English;3;Male;WC;C;Product10;2013;0;Cash;4
4054;29;English;3;Female;WC;;Product3;2013;1;Cash;6
4060;29;English;2;Male;WC;C;Product1;2011;0;Debit;4
4061;29;English;2;Male;WC;G;Product3;2011;1;Cash;2
4075;29;English;3;Male;WC;;Product1;2013;1;Debit;4
4082;29;English;3;Female;WC;E;Product3;2012;1;Cash;6
4087;29;English;2;Female;WC;H;Product3;2012;1;Cash;2
4090;29;English;3;Male;WC;H;Product1;2010;1;Cash;4
4097;29;English;3;Female;WC;;Product1;2009;0;Cash;4
4100;29;English;2;Female;WC;G;Product3;2010;0;Debit;5
4111;29;English;3;Female;WC;F;Product3;2012;0;Debit;5
4117;29;English;2;Male;WC;C;Product3;2008;0;Debit;5
4125;29;English;2;Male;WC;E;Product3;2011;1;Cash;6
4136;29;English;2;Male;WC;D;Product1;2009;1;Cash;4
4177;29;English;3;Male;WC;;Product3;2013;1;Cash;6
4192;29;English;3;Male;WC;D;Product3;2011;0;Cash;2
4195;29;English;2;Male;WC;I;Product3;2011;1;Cash;2
4202;29;Afrikaans;3;Male;WC;G;Product1;2011;0;Debit;1
4233;29;English;2;Male;WC;G;Product3;2012;0;Cash;2
4240;29;Afrikaans;3;Female;WC;F;Product1;2012;0;Debit;1
4249;29;English;2;Female;WC;E;Product3;2011;0;Cash;2
4256;29;English;2;Male;WC;C;Product1;2008;1;Cash;4
4268;29;English;3;Male;WC;D;Product1;2012;0;Debit;4
4269;29;English;2;Female;WC;H;Product3;2010;1;Cash;2
4289;29;English;3;Male;WC;;Product3;2011;1;Cash;6
4296;29;English;2;Male;WC;H;Product1;2012;1;Cash;2
4358;29;Afrikaans;3;Female;WC;H;Product1;2009;1;Cash;1
4363;29;English;3;Female;WC;B;Product1;2012;1;Cash;4
4374;29;English;3;Male;WC;;Product1;2009;1;Cash;4
4383;29;English;3;Male;WC;;Product3;2010;1;Debit;4
4395;29;English;3;Male;WC;;Product3;2013;1;Cash;6
4399;29;Afrikaans;3;Male;WC;C;Product10;2010;0;Cash;1
4403;29;English;3;Female;WC;;Product3;2013;0;Cash;6
4407;29;English;2;Male;WC;;Product3;2011;1;Cash;6
4447;29;English;3;Male;WC;G;Product1;2010;0;Debit;4
4465;29;Afrikaans;3;Female;WC;;Product1;2013;0;Cash;1
4476;29;Afrikaans;3;Male;WC;B;Product1;2007;0;Cash;1
4486;29;English;2;Female;WC;F;Product3;2011;0;Cash;2
4499;29;English;3;Male;WC;C;Product1;2011;0;Debit;4
4503;29;English;1;Male;WC;;Product6;2013;0;Debit;6
4508;29;English;3;Male;WC;G;Product1;2010;1;Cash;4
4510;29;English;2;Female;WC;;Product3;2013;0;Cash;6
4515;29;English;3;Male;WC;B;Product1;2009;1;Cash;4
4522;29;English;3;Female;WC;H;Product3;2012;1;Cash;2
4525;29;English;2;Male;WC;A;Product3;2011;1;Cash;6
4532;29;English;2;Female;WC;H;Product3;2012;0;Debit;5
4535;29;English;3;Female;WC;;Product1;2012;1;Debit;4
4548;29;English;2;Male;WC;;Product6;2009;1;Cash;6
4553;29;English;3;Male;WC;G;Product3;2012;0;Debit;5
4560;29;English;3;Male;WC;B;Product3;2012;1;Cash;6
4582;29;English;2;Male;WC;H;Product3;2013;1;Cash;2
4586;29;English;2;Female;WC;G;Product1;2007;0;Cash;4
4588;29;English;2;Male;WC;;Product3;2013;0;Debit;5
4598;29;English;4;Male;WC;;Product3;2013;0;Cash;4
4611;29;English;2;Male;WC;;Product1;2012;0;Cash;6
4615;29;English;3;Female;WC;H;Product1;2007;1;Cash;4
4627;29;English;3;Male;WC;C;Product7;2010;0;Debit;5
4652;29;English;3;Male;WC;H;Product3;2013;0;Cash;2
4662;29;English;2;Male;WC;;Product1;2013;1;Cash;6
4684;29;English;2;Male;WC;;Product3;2013;0;Debit;5
4726;29;English;3;Male;WC;F;Product3;2010;0;Debit;4
4745;29;English;3;Female;WC;H;Product3;2012;0;Cash;2
4753;29;English;3;Female;WC;H;Product3;2012;1;Cash;2
4796;29;Afrikaans;3;Male;WC;E;Product1;2005;0;Debit;1
4816;29;English;3;Female;WC;F;Product3;2008;1;Debit;4
4839;29;English;3;Male;WC;C;Product1;2011;1;Debit;4
4847;29;Afrikaans;3;Male;WC;G;Product6;2009;0;Cash;1
4850;29;English;3;Male;WC;A;Product1;2012;0;Cash;4
4852;29;English;2;Male;WC;C;Product3;2011;1;Cash;6
4857;29;Afrikaans;3;Male;WC;C;Product1;2010;0;Debit;1
4860;29;Afrikaans;3;Male;WC;I;Product1;2008;0;Debit;1
4864;29;English;3;Male;WC;A;Product1;2004;0;Debit;4
4876;29;English;3;Male;WC;;Product4;2013;0;Cash;6
4877;29;Afrikaans;2;Male;WC;G;Product3;2012;0;Debit;1
4890;29;English;2;Female;WC;;Product4;2013;0;Cash;6
4917;29;Afrikaans;3;Female;WC;F;Product3;2012;1;Cash;1
4923;29;English;3;Female;WC;H;Product3;2012;0;Cash;2
4926;29;Afrikaans;3;Female;WC;G;Product10;2008;1;Cash;1
4938;29;English;2;Female;WC;H;Product3;2013;1;Cash;2
4940;29;English;3;Female;WC;E;Product1;2010;0;Debit;4
4946;29;English;3;Female;WC;C;Product1;2007;0;Debit;4
4948;29;English;3;Male;WC;;Product1;2013;0;Cash;4
4955;29;English;3;Female;WC;G;Product1;2011;0;Cash;4
4960;29;Afrikaans;3;Male;WC;;Product1;2006;0;Debit;1
4971;29;English;3;Male;WC;F;Product1;2012;0;Debit;4
4977;29;English;3;Female;WC;E;Product1;2009;0;Debit;4
4988;30;English;1;Male;WC;C;Product6;2011;0;Cash;6
4991;30;Afrikaans;3;Female;WC;C;Product10;2011;0;Cash;1
4994;30;Afrikaans;3;Male;WC;B;Product1;2011;0;Debit;1
4997;30;English;3;Male;WC;A;Product1;2010;1;Cash;4
5015;30;English;3;Female;WC;;Product2;2013;0;Cash;6
5017;30;English;2;Female;WC;;Product3;2012;1;Cash;6
5018;30;English;3;Male;WC;F;Product3;2011;1;Cash;4
5030;30;English;2;Male;WC;F;Product3;2012;1;Cash;2
5038;30;English;3;Female;WC;H;Product1;2011;1;Cash;2
5056;30;English;3;Female;WC;G;Product1;2009;1;Cash;2
5062;30;Afrikaans;3;Female;WC;H;Product6;2007;1;Cash;1
5098;30;English;2;Female;WC;;Product6;2013;1;Cash;6
5100;30;English;3;Female;WC;G;Product1;2009;0;Debit;4
5109;30;English;3;Male;WC;C;Product1;2008;0;Debit;4
5111;30;English;3;Male;WC;C;Product1;2008;0;Cash;4
5125;30;English;2;Female;WC;I;Null;2012;1;Cash;2
5126;30;English;3;Female;WC;E;Product3;2007;0;Debit;5
5141;30;Afrikaans;3;Female;WC;G;Product1;2013;0;Cash;1
5152;30;English;3;Female;WC;H;Product6;2009;1;Cash;2
5160;30;English;3;Male;WC;B;Product1;2011;0;Cash;4
5162;30;English;3;Female;WC;;Product1;2011;0;Cash;4
5165;30;English;3;Female;WC;I;Product1;2009;0;Debit;2
5172;30;English;3;Male;WC;;Product1;1991;0;Cash;4
5174;30;English;3;Male;WC;E;Product3;2009;0;Cash;2
5199;30;English;3;Male;WC;A;Product1;2011;0;Cash;4
5225;30;Afrikaans;3;Male;WC;A;Product1;2007;0;Debit;1
5235;30;English;3;Female;WC;G;Product1;2010;1;Cash;4
5239;30;English;2;Female;WC;;Product5;2013;0;Cash;6
5244;30;English;2;Female;WC;G;Product10;2011;1;Cash;2
5245;30;English;3;Male;WC;C;Product1;2009;1;Cash;4
5263;30;English;3;Female;WC;C;Product3;2011;1;Cash;6
5265;30;English;3;Male;WC;;Product1;2012;1;Cash;4
5266;30;English;2;Male;WC;;Product1;2008;1;Cash;6
5286;30;English;2;Male;WC;I;Product3;2012;0;Cash;2
5287;30;English;3;Female;WC;G;Product1;2009;0;Cash;2
5291;30;Afrikaans;3;Female;WC;G;Product10;2011;1;Cash;1
5300;30;English;2;Male;WC;F;Product1;2009;1;Cash;2
5302;30;English;3;Female;WC;;Product1;2009;0;Cash;4
5315;30;Afrikaans;3;Female;WC;;Product1;2008;1;Cash;1
5318;30;English;2;Male;WC;H;Product3;2012;1;Cash;2
5331;30;English;1;Male;WC;E;Product3;2009;0;Debit;5
5346;30;English;2;Female;WC;;Product3;2013;1;Cash;6
5377;30;English;3;Male;WC;;Product1;2008;0;Debit;4
5384;30;English;3;Male;WC;;Product1;2009;0;Cash;4
5389;30;English;3;Male;WC;I;Product3;2008;1;Cash;2
5397;30;English;2;Female;WC;;Product6;2012;1;Cash;6
5408;30;English;3;Male;WC;A;Product10;2009;0;Cash;4
5413;30;English;3;Female;WC;C;Product1;2011;1;Cash;4
5419;30;English;2;Male;WC;E;Product1;2013;0;Debit;4
5427;30;English;3;Male;WC;F;Product1;2008;0;Debit;4
5430;30;English;3;Male;WC;A;Product1;2010;1;Debit;4
5450;30;Afrikaans;3;Male;WC;I;Product10;2008;1;Cash;1
5461;30;English;3;Female;WC;;Product1;2013;0;Debit;4
5468;30;English;2;Female;WC;C;Product3;2012;0;Cash;6
5473;30;English;2;Male;WC;G;Product3;2012;1;Debit;5
5477;30;Afrikaans;3;Female;WC;C;Product1;1998;0;Debit;1
5488;30;English;3;Male;WC;D;Product1;2007;0;Cash;4
5493;30;Afrikaans;3;Male;WC;;Product1;2010;1;Cash;1
5499;30;English;2;Female;WC;H;Product6;2011;1;Cash;2
5504;30;Afrikaans;1;Male;WC;;Product1;2009;1;Cash;6
